FID,IID,Inter,Inter_miss,Tidyness,Happy_camper,Like_of_levis
1267,1267,1,1,1.14509864029257,-3.38678868914555,5.12208742029511
1268,1268,1,1,3.21427919613974,-0.463671332460002,-2.78810165887499
1269,1269,1,1,-2.38629341805279,3.1037513183509,0.548107167147858
1270,1270,1,1,0.445200282195579,-2.04712649740036,-0.883134348164987
1271,1271,1,1,-1.53283940571069,1.5799326585253,1.10981927231985
1272,1272,1,1,1.16403137220839,6.10792109605234,-3.69838466341789
1273,1273,1,1,-9.09358543312363,2.09249801266721,6.3382954870434
1274,1274,1,1,-0.393372483448172,-4.08464968535151,0.102974188820245
1275,1275,1,1,-3.02060351736484,-0.445989758467954,4.27727611491466
1276,1276,1,1,-4.15987855177855,-6.9815942566041,-2.78362496962769
1277,1277,1,1,-2.47440414601949,0.403845115441963,0.696743010028353
1278,1278,1,1,2.51164161529291,-0.973588747565311,-2.01640790622423
1279,1279,1,1,1.0608066744871,-3.00636101121537,-7.77595255211536
1280,1280,1,1,-2.93047726819401,2.35880329282852,-2.4234993048017
1281,1281,1,1,-4.51017583552707,1.9518713277242,5.18828869911766
1282,1282,1,1,-5.35488269213519,-6.99944390170583,0.169799567957572
1283,1283,1,1,-9.52108552208628,-1.55780829665885,-3.76241569644432
1284,1284,1,1,0.83415004815438,-5.65044779183902,4.36957335887882
1285,1285,1,1,-5.38213780444122,-2.71144403146618,2.52944125095352
1286,1286,1,1,2.84723289809129,4.14784874668358,-4.1775330888777
1287,1287,1,1,-6.00624482849021,3.36353316185517,1.7921977209098
1288,1288,1,1,0.205086846570217,-5.43790024974655,3.48317260234725
1289,1289,1,1,2.17148843632072,4.99182205778054,0.735313297102944
1290,1290,1,1,-2.24384044293934,1.34318303891734,0.675574176771358
1291,1291,1,1,-4.05153149163032,7.99648777774933,-6.26868348543753
1292,1292,1,1,-5.79326423501277,-5.68826988307354,3.04482352228587
1293,1293,1,1,-0.322742284542611,-5.66613312001296,-2.34411393218847
1294,1294,1,1,6.15282849024322,-0.606472959688516,-3.16074827810081
1295,1295,1,1,3.57062068507238,-1.39156694461363,-0.311429661215385
1296,1296,1,1,3.89762682240547,-0.153160277287248,-1.81201780777856
1297,1297,1,1,2.78089638533081,-0.957069910018528,-4.83605227199587
1298,1298,1,1,-5.42358158224954,0.089856868446505,1.84557383352097
1299,1299,1,1,-0.461546039593994,-2.31701752424503,-1.84520417234464
1300,1300,1,1,0.478778285835506,-3.13612780905324,-4.03720428428697
1301,1301,1,1,-0.596177521442627,-0.270761656468747,4.74517047877615
1302,1302,1,1,-7.61340026311638,3.59540738655544,3.9946883049024
1303,1303,1,1,2.83133139474042,0.87658735847376,-2.09727072246991
1304,1304,1,1,1.83166447640877,-3.00795177479469,6.02753801607896
1305,1305,1,1,-4.82920100517942,2.83322655061266,1.02071046757055
1306,1306,1,1,0.218116143140138,2.84683799400135,3.74863195456016
1307,1307,1,1,1.4064871385846,-0.596784147184154,-1.29143754375251
1308,1308,1,1,-4.43659357444128,-2.58654505845032,3.52768000198533
1309,1309,1,1,2.52294898270971,-3.74349166920969,-9.02609202414097
1310,1310,1,1,-6.1016969080199,0.197074614007557,-4.03285243226085
1311,1311,1,1,1.89428068855428,6.47756846702695,3.25917657585741
1312,1312,1,1,1.4319063953446,8.41305986322183,2.67581288970657
1313,1313,1,1,-4.57028537595612,5.21630744574375,-3.24220514156685
1314,1314,1,1,7.979325659829,0.160755863968349,0.330165556887259
1315,1315,1,1,0.993257752466822,-3.0977199968194,7.47825979629721
1316,1316,1,1,-6.02695083671853,-0.0520720007257155,6.09308361299394
1317,1317,1,1,0.941771393144764,0.916203789218415,2.81026624523789
1318,1318,1,1,3.12086930420306,3.4838591909279,-0.0837700478028195
1319,1319,1,1,-2.3644238382622,5.78576424905962,2.19764406685108
1320,1320,1,1,3.11049991330759,1.02456689459734,-5.44268857606645
1321,1321,1,1,3.49883118058183,6.55489893420453,4.64935853163636
1322,1322,1,1,3.62121559329739,1.345393969245,2.9944632750627
1323,1323,1,1,-4.48194223260496,-3.92748060903898,-6.66914458885109
1324,1324,1,1,-0.794644637125585,-2.60566570344604,2.59410300926492
1325,1325,1,1,-1.4156887447171,7.4730108430355,-0.311210196617049
1326,1326,1,1,2.01649884111126,6.59635288358172,6.8253070126482
1327,1327,1,1,-2.29409835552115,-1.76709429420654,-5.4890583180984
1328,1328,1,1,1.00314554700787,5.41224191779341,-8.77299514982719
1329,1329,1,1,-1.40528080095226,0.371115550018869,4.3233815972441
1330,1330,1,1,0.061792819089754,-0.673198684336004,0.0859270232555162
1331,1331,1,1,1.0434406320257,1.23124050063511,1.14330547145846
1332,1332,1,1,3.11046160120799,1.4059548442198,8.94820310661796
1333,1333,1,1,-5.85403695509694,0.286943378793374,-2.50166628730617
1334,1334,1,1,0.00292588480655737,2.93465999097138,3.65656900797222
1335,1335,1,1,-0.632651570675885,-1.31859338198575,-6.06556863499869
1336,1336,1,1,7.8287068476332,-0.85807489105619,-4.64500332031258
1337,1337,1,1,3.24113413201699,1.40197398906639,-2.76299241645698
1338,1338,1,1,2.86652512772885,-0.227955008918248,-3.35165924175309
1339,1339,1,1,1.66155041966845,3.98342817195877,-5.7988050976605
1340,1340,1,1,0.414465569341438,-6.67497075281265,2.07600676007464
1341,1341,1,1,-3.09830416012518,-0.558841573600536,-4.99398112235827
1342,1342,1,1,2.15288298070752,9.53801044672072,-2.72428320994436
1343,1343,1,1,-1.1431326812733,-4.0383038647584,-1.66905886143216
1344,1344,1,1,-4.88455444505731,4.30957164636425,-1.4873202955083
1345,1345,1,1,-2.08433911935471,-4.26394480225043,0.0558590989680785
1346,1346,1,1,4.64068742103873,0.858936962841118,2.75581317152536
1347,1347,1,1,1.02204512477073,-0.517856507862706,-4.6613265067048
1348,1348,1,1,-6.82297950774957,1.84036297723976,-8.01937122589396
1349,1349,1,1,-4.25914794326109,-4.35517366810805,1.12668248520955
1350,1350,1,1,8.51797906197636,-2.46908632789,5.31828221002934
1351,1351,1,1,1.36416226410871,-1.94943061743605,6.10928269511046
1352,1352,1,1,-1.79025360599964,3.07176367836256,-1.05918697695111
1353,1353,1,1,1.53624886132545,4.31328846606391,3.63491362624603
1354,1354,1,1,-3.37467784263507,-1.76762274084284,1.52853640155275
1355,1355,1,1,-2.35955908110182,-8.364797119926,-0.143007814865991
1356,1356,1,1,-1.75518649343127,-4.98518217912476,0.845868304950712
1357,1357,1,1,-2.67810613220971,3.09823430153937,-11.8491572124628
1358,1358,1,1,-9.44352406816084,2.01544343414636,3.98064709185874
1359,1359,1,1,6.47078293846109,-11.551453103665,-5.89886730314656
1360,1360,1,1,-3.67374129370504,-2.54254878130864,-0.772284091425777
1361,1361,1,1,-3.49338218695251,5.20831696999237,0.180372610818112
1362,1362,1,1,7.89742838812166,-2.43123935551625,2.37947170311146
1363,1363,1,1,-1.84919140210336,-1.24817913862289,-6.69683697721192
1364,1364,1,1,-2.28082261877685,-5.45385414341815,0.708298512145773
1365,1365,1,1,2.65226066023685,-3.84329726957524,-1.09769766286078
1366,1366,1,1,-3.63614885415267,1.72089227601721,5.83676427850595
1367,1367,1,1,-2.90679611460906,-2.71206526948109,1.54725543306163
1368,1368,1,1,-2.60634311783771,7.3554189936145,-2.18828037841058
1369,1369,1,1,1.11868374183797,2.40759858632747,-2.18324657530993
1370,1370,1,1,-1.11453557112763,-6.23466023491754,-1.72949707310526
1371,1371,1,1,-2.32620882794055,-2.08937845595285,-3.85693036941228
1372,1372,1,1,-4.1313114973887,1.09389498471933,3.46550478142496
1373,1373,1,1,-3.08271027846765,-0.0966406410692516,-1.09670946322773
1374,1374,1,1,0.481033034089647,8.91462733216386,3.70480466054111
1375,1375,1,1,-0.0712209061086887,-0.549216600425841,4.8225022735529
1376,1376,1,1,2.71588353836825,0.0425759185388176,-0.56980573440721
1377,1377,1,1,0.442272111046684,-1.75286253816455,-3.65599691989487
1378,1378,1,1,-0.341400247599259,-0.119094516489166,-2.52898120683645
1379,1379,1,1,-7.96218959243847,-1.08055705835302,3.7486312207185
1380,1380,1,1,2.63031959605185,2.50238187873606,2.76804015701884
1381,1381,1,1,1.4992595935416,-0.234385924583668,-4.54340406875798
1382,1382,1,1,-0.96430401857499,3.21327980787863,6.08136201890848
1383,1383,1,1,2.55742739881386,-3.2163648823701,-4.46390792196076
1384,1384,1,1,0.0747074825528829,-2.81925626054069,-5.88795403159844
1385,1385,1,1,-4.75397020845339,5.45751334890172,12.0844254008755
1386,1386,1,1,-0.284577312439023,4.80663568606327,-8.28975460670144
1387,1387,1,1,7.4265012943433,-0.0455744096743812,-4.60245824155355
1388,1388,1,1,-0.96997721978637,-11.3045396790986,-2.76992533185452
1389,1389,1,1,-4.35079454793318,0.402578603009454,3.4475701896796
1390,1390,1,1,2.04280800544041,-0.64966537435971,3.86921904558716
1391,1391,1,1,-5.68772030229976,4.84659962286407,-2.51422309021621
1392,1392,1,1,5.9185289369678,2.17238427792325,-0.944000112770538
1393,1393,1,1,5.11847546419892,0.787141822843369,2.41981540696464
1394,1394,1,1,0.172357327197573,0.288999082273126,-5.46233165353011
1395,1395,1,1,-8.24500981106964,2.90351165128076,1.23313600766305
1396,1396,1,1,1.34676853968562,6.07974199916243,-3.34304273975674
1397,1397,1,1,-4.70496779399637,-4.87638242434764,4.15817996626403
1398,1398,1,1,-7.7386612994222,-2.66554447052913,-2.78095671724295
1399,1399,1,1,-1.93347972154754,13.2499092294891,-4.03536768806873
1400,1400,1,1,0.830277278315334,-5.05448776671396,-0.323942507606987
1401,1401,1,1,1.59420005200458,5.41401690834809,-0.322080821681301
1402,1402,1,1,-3.60453108237238,-1.74825269064452,4.85314107407683
1403,1403,1,1,-0.739355084961049,-0.402515554979066,-2.21926480923733
1404,1404,1,1,6.57638408095642,-0.499133289673595,3.94119793753522
1405,1405,1,1,-1.44408410297622,-1.73710481922563,2.15438724850661
1406,1406,1,1,-1.37667528267624,-2.24689841843771,1.07376357079339
1407,1407,1,1,3.28885864270533,1.52461700581105,1.85655149120314
1408,1408,1,1,5.01426798589642,-0.577404395403178,-0.473169953142116
1409,1409,1,1,3.42832734345126,2.20541490340119,0.136938147181607
1410,1410,1,1,-6.67888521223303,1.18321381748612,-2.84483606501678
1411,1411,1,1,2.81646457445347,-1.07524632526722,-6.85350493216064
1412,1412,1,1,1.51965266303831,2.89840568903211,1.58310817022909
1413,1413,1,1,3.38987797052753,-6.27819037517417,-1.7185040114125
1414,1414,1,1,3.71712380102512,-4.12341699307244,0.297119973729038
1415,1415,1,1,7.2876134164518,-8.37250459715644,-0.49015709399533
1416,1416,1,1,0.29774855742366,-1.91981569797185,-4.15733452408846
1417,1417,1,1,2.82839405887191,-0.844739667332005,2.87847849045646
1418,1418,1,1,3.15616093910274,1.25930547342003,2.16844953564342
1419,1419,1,1,-1.09467667521946,-10.7193764352481,0.565360581667175
1420,1420,1,1,-2.40020059283729,-5.55806712752762,-2.45612441292063
1421,1421,1,1,5.33420443240909,-7.19729011264766,-7.46903712062469
1422,1422,1,1,0.243029762772639,5.60197230687029,-2.89397211294832
1423,1423,1,1,1.66170606010699,-0.400941516380106,-5.81645912325984
1424,1424,1,1,-11.2079901756423,7.21500176349065,0.088201997356916
1425,1425,1,1,-9.02908852397405,-0.0893650576157144,3.06499308937551
1426,1426,1,1,-0.68380623692144,-3.91319065968961,0.993512327295552
1427,1427,1,1,-5.51092533733205,0.206650546406158,1.37896921149502
1428,1428,1,1,-7.64928706813427,-0.714275104523318,0.475484999505721
1429,1429,1,1,-0.425452576538446,1.14235400637244,1.64936878996529
1430,1430,1,1,4.11254839037182,4.50159731733715,-4.40851804151219
1431,1431,1,1,-4.54471245141311,2.62374620756209,0.93115409999208
1432,1432,1,1,1.45947566884695,-1.83584613648509,9.58311069507976
1433,1433,1,1,0.157087614790388,-3.95527912536836,2.29411788637033
1434,1434,1,1,-0.241496565966813,0.0655888008834245,-3.2825566578033
1435,1435,1,1,1.84184211711367,2.37764582785126,-0.602497705461577
1436,1436,1,1,-1.95869652598374,0.970019062849688,-2.49103109166403
1437,1437,1,1,-4.78480018212861,1.7849973659794,-2.71188227158439
1438,1438,1,1,2.58300879671464,-2.64606397445657,1.41916864326701
1439,1439,1,1,5.20091563748269,-5.06495172258874,1.35254199146056
1440,1440,1,1,4.39299671224638,2.83948830151861,2.12292306544788
1441,1441,1,1,4.73093307759145,-4.17136624931417,-2.76692855550005
1442,1442,1,1,5.66854610727318,-2.65859120057105,0.663876129629392
1443,1443,1,1,-2.23155707014921,0.862319365872431,2.10832456061943
1444,1444,1,1,9.51643767519909,1.51087917823541,0.290798907421987
1445,1445,1,1,1.98590415859596,3.18039047038857,1.582224819016
1446,1446,1,1,0.942644142180511,1.66423737527591,-2.00573414130383
1447,1447,1,1,-1.60395904863935,-3.90743966747705,-0.529513400375687
1448,1448,1,1,2.14261222334161,1.06783853490269,-0.90532588069463
1449,1449,1,1,0.291123795526572,-8.08411805420263,1.2046244366177
1450,1450,1,1,-0.847948977147297,-1.91400797947455,-1.43090868559088
1451,1451,1,1,0.0477166483332633,-3.35154160109346,-1.33942285333256
1452,1452,1,1,0.777513553664424,-1.05592312658325,6.83104563627472
1453,1453,1,1,1.95692370524848,-0.0846126582092101,-1.91225233355855
1454,1454,1,1,-4.42157487776558,6.45726670388485,6.31828245451287
1455,1455,1,1,3.55552486154677,-1.87911329591884,-0.520189705149587
1456,1456,1,1,-7.0946127515054,-10.1574460476437,0.832342495143441
1457,1457,1,1,8.6681044791857,-0.349483567828842,-0.621619558521202
1458,1458,1,1,4.18132085002709,-6.40023153643687,6.7939544254157
1459,1459,1,1,3.86601003112572,-3.43279301088183,2.93809172372381
1460,1460,1,1,-0.690119112649064,-0.224744372881388,0.740373038171369
1461,1461,1,1,-2.97088645862039,-10.5795199461951,-0.278294786035514
1462,1462,1,1,-8.69921853408749,2.87032999621401,-4.3580833879182
1463,1463,1,1,-4.02972168043202,-5.01231182181706,0.547447472757227
1464,1464,1,1,0.648371060951296,-1.68982821801038,-2.80766434353498
1465,1465,1,1,2.76018305707346,4.8622842674577,-5.63287541275702
1466,1466,1,1,-8.8269388191809,-4.74885327406479,-0.560192334112723
1467,1467,1,1,6.03053925031557,-6.58229701346884,3.60332665283792
1468,1468,1,1,-2.55765582800636,-2.835764721982,-6.07817507296703
1469,1469,1,1,-4.94707553881941,-3.47357678463444,-2.66382811394469
1470,1470,1,1,-4.08766520980275,-2.56646821737141,-1.80807535199648
1471,1471,1,1,4.8862729978553,2.05903289480287,1.89411500810027
1472,1472,1,1,-1.04048009901976,3.42691676829821,9.04412265113681
1473,1473,1,1,-8.05946587739379,-4.82188646566768,-7.11459773591301
1474,1474,1,1,1.61865281721468,2.8938474773694,7.91201748911542
1475,1475,1,1,3.54316961348377,-0.15632234907605,-3.43356112127082
1476,1476,1,1,5.38110619210467,3.93521280447536,-12.4879418048
1477,1477,1,1,-7.33703480449854,0.266177753667398,2.74235714697164
1478,1478,1,1,-6.03206942369906,0.981656563656654,-0.733819493035639
1479,1479,1,1,6.03772861523473,4.30259608740901,5.00565324961867
1480,1480,1,1,-0.46432340118841,1.1300969158225,1.8629242127069
1481,1481,1,1,0.412773043000567,1.67684036663159,4.16437292368548
1482,1482,1,1,1.38338226927379,2.49527827308296,-2.6238279846678
1483,1483,1,1,2.00889438220643,-1.39516876510037,4.60713269714596
1484,1484,1,1,-3.15299937335529,8.21735807588205,-5.28297546682718
1485,1485,1,1,-6.5222659432642,6.29586078735301,2.47640671367929
1486,1486,1,1,-0.887910907946062,-0.304493104808689,3.46420503954597
1487,1487,1,1,0.317534975068816,-2.26543382265698,2.13615790181749
1488,1488,1,1,2.50364934223662,-1.61693196130528,-2.34401383262091
1489,1489,1,1,-1.67695416937086,-5.52509133401989,-4.09848330465232
1490,1490,1,1,-2.04253731665957,4.64056319140071,-7.05691171918344
1491,1491,1,1,9.84703798621812,2.30931165567939,3.09957446306768
1492,1492,1,1,-1.70843849835927,-3.0933630360064,-4.84158938470402
1493,1493,1,1,2.82009735529477,5.68911414428435,-0.136547181595704
1494,1494,1,1,1.70078638994631,-3.89564040948436,3.13789310875769
1495,1495,1,1,-0.992840841349469,-0.285960871260666,-3.66560264302893
1496,1496,1,1,11.835768617618,-1.91506863980777,2.01304299807305
1497,1497,1,1,-2.30452997083625,-1.91324787526779,1.13837856641518
1498,1498,1,1,7.37831469734747,-0.418219849484065,0.658048207008603
1499,1499,1,1,3.9266137857956,4.66104756856753,0.212102101998885
1500,1500,1,1,-6.16071065544387,3.03501878483831,-0.70379052993366
1501,1501,1,1,-3.41244182500141,1.45501477508726,-0.80176304184566
1502,1502,1,1,5.44328810081708,-3.43383720244785,1.90851295632833
1503,1503,1,1,-5.18573380649653,3.60868863457363,-5.28234347300889
1504,1504,1,1,1.27177068226969,-9.40407739010776,2.37822388916755
1505,1505,1,1,-2.99811150373979,-4.47599910067008,-0.258546077218647
1506,1506,1,1,-0.859201680445334,-1.40806716923277,-9.84356954278199
1507,1507,1,1,3.86460436518189,3.68552831428458,-4.3814615200152
1508,1508,1,1,3.72995404149828,4.72598356236666,0.581150377957978
1509,1509,1,1,1.8075986544681,1.3083974726349,-2.89628448834282
1510,1510,1,1,0.846944775055865,4.94168436616402,0.9105743729983
1511,1511,1,1,-0.750663337426569,-1.57176199159608,-3.18700661195273
1512,1512,1,1,-1.31069283010307,6.15680209106284,-1.19600333480243
1513,1513,1,1,0.178554505738726,-2.99777224721964,-0.550626935196716
1514,1514,1,1,-2.5585017561813,-3.20456030357755,-0.202084725283496
1515,1515,1,1,4.71971035526073,1.84809910371312,3.82208136851556
1516,1516,1,1,0.510797342478686,-0.752011963659427,-2.138541706502
1517,1517,1,1,-1.06839841147347,-2.85247044597846,4.49856032382021
1518,1518,1,1,5.69766000881716,3.47903777474713,3.19332389463292
1519,1519,1,1,1.06321427701941,-0.879539460742293,0.722296009007891
1520,1520,1,1,5.40446206576481,-0.77788279037749,2.23476196065231
1521,1521,1,1,-8.59181868881561,-0.78218813476117,2.88213837768411
1522,1522,1,1,0.987158784422738,2.36855958061478,6.27497252218576
1523,1523,1,1,2.03263676199684,-0.320542533681195,-1.05282225378774
1524,1524,1,1,7.32474911628641,-2.37289550915177,-1.72049427816603
1525,1525,1,1,-2.56833461291663,-2.42862734809135,-0.708368103237889
1526,1526,1,1,8.98097320952024,-0.569527205295235,0.169897777499975
1527,1527,1,1,-6.23266305660335,-6.71986263018209,5.50551572516741
1528,1528,1,1,0.416485799551286,-5.53441914248362,0.666058468648827
1529,1529,1,1,1.95645510114107,3.8728328069901,-0.067279384733421
1530,1530,1,1,-2.08316800428518,3.67845866093431,0.983942186777846
1531,1531,1,1,-1.87272984599167,-3.51766558190873,-4.04168088583947
1532,1532,1,1,-3.8059405516472,-7.93354279366314,2.7756125523552
1533,1533,1,1,-4.03719055747615,-1.11220397426483,5.54241301691928
1534,1534,1,1,0.223280519129426,0.144422072717155,-1.57936284603744
1535,1535,1,1,3.46426462136911,-6.55538548362108,-4.28615344480999
1536,1536,1,1,-1.53012394176162,-1.95381955412037,-2.96672663901491
1537,1537,1,1,3.72067328919761,-1.06674167152794,3.27531589593867
1538,1538,1,1,-1.4284591976282,2.698625454629,-1.7600233648196
1539,1539,1,1,-2.86388584323405,3.65841781770546,4.48021087170881
1540,1540,1,1,3.28692090525408,-1.6628860772053,3.79148377829435
1541,1541,1,1,-3.65548028132801,4.59652458215821,-1.87861602400109
1542,1542,1,1,-1.59273298040997,0.690015971202014,0.635557603395091
1543,1543,1,1,-4.18054452550717,-4.46954780308671,-1.66553980359475
1544,1544,1,1,-8.19278804002581,0.826001859047532,0.220541292404187
1545,1545,1,1,-3.18027194789283,-2.30999966187765,0.682101997634497
1546,1546,1,1,-0.40751091931063,3.73763228274038,3.32980869702401
1547,1547,1,1,2.0416873647501,0.634602717279766,8.41158295876053
1548,1548,1,1,-11.2927791036601,-5.79266296992588,1.22876485968571
1549,1549,1,1,-10.9354494560167,-4.8720203891654,-0.844808875377003
1550,1550,1,1,-1.40030305855052,-2.34566441891005,-4.79413824235553
1551,1551,1,1,5.08653563189459,-1.0382079785817,-6.08392646210722
1552,1552,1,1,2.16148584489257,2.01656340507856,-8.47415622369754
1553,1553,1,1,1.59837165626307,0.298204829584676,-0.402669365032517
1554,1554,1,1,3.17609481542347,-4.03348285290684,-2.04978569183414
1555,1555,1,1,6.13527409032012,-6.27497998371888,5.81568310468742
1556,1556,1,1,0.521268720138788,-3.89047931432965,-5.34991447958358
1557,1557,1,1,-3.36935621053239,-5.4096918760293,-3.00345832066407
1558,1558,1,1,-1.11579022807266,-0.793292397844225,2.43976638661003
1559,1559,1,1,-4.88948163681564,1.9477224948945,6.08479837007557
1560,1560,1,1,-1.4053751928961,5.1340937713282,2.10147982603685
1561,1561,1,1,0.135617886904797,-0.221967820002858,3.87244136204523
1562,1562,1,1,-1.85142518229387,3.07159977048843,-0.47461155663987
1563,1563,1,1,-1.38744969540058,5.46581088540511,5.70909497233915
1564,1564,1,1,3.34234592017822,4.63144424951793,-2.98691378364944
1565,1565,1,1,-3.40022842219757,7.47582093300993,-2.6068867890949
1566,1566,1,1,-7.8253600983789,2.82781786481932,-12.9643657415247
1567,1567,1,1,-1.11146146755089,-3.87961969299816,-4.47914557962711
1568,1568,1,1,-0.605501931207438,-3.14796966747054,6.71085733703237
1569,1569,1,1,-0.561189393829924,1.28279504242641,6.85295607200187
1570,1570,1,1,-1.27426689360066,-0.335400725166963,-0.313478677949715
1571,1571,1,1,2.85994856354352,-2.56018283016429,-3.04147864247649
1572,1572,1,1,1.27339513343436,0.92586746833104,3.67467379734465
1573,1573,1,1,-8.83020075594757,-0.586562559796042,3.46895654637564
1574,1574,1,1,-0.770309550606299,1.38612066445087,2.46555552925866
1575,1575,1,1,-6.44027961699969,-0.955751397322818,-3.88084729253659
1576,1576,1,1,3.62561645718805,0.77064841789615,-4.94982866446313
1577,1577,1,1,1.33269204261378,2.74367799617211,-5.67478194681217
1578,1578,1,1,5.103029941075,6.45717944025557,1.86650014227084
1579,1579,1,1,-0.0183717581776859,-3.16028094444238,-4.16173555317411
1580,1580,1,1,-6.440048402496,4.68219172529959,0.365486598055528
1581,1581,1,1,2.44154641966245,-3.28807158261284,4.07866932120301
1582,1582,1,1,4.16588680857788,2.08743848875697,-3.41007434011408
1583,1583,1,1,0.743028971715404,6.89075609823401,-2.95039639202533
1584,1584,1,1,0.511933593433494,0.229895794508886,1.94418541991885
1585,1585,1,1,4.76705189932162,-1.34620239876861,-4.2489657517126
1586,1586,1,1,3.31646793967969,-5.32278011343034,0.253879545630508
1587,1587,1,1,-2.76218347703245,2.52683510364845,-0.786434338326019
1588,1588,1,1,-4.82723833148959,0.948801712828926,-9.35907507063886
1589,1589,1,1,4.65857506907562,1.57610132771021,5.36861283195991
1590,1590,1,1,-4.03724532256955,1.98662493396663,0.56314347907962
1591,1591,1,1,0.290293072460604,7.27722675542373,-1.91372127262514
1592,1592,1,1,2.23678892268989,-3.89446141721055,1.70016386011483
1593,1593,1,1,-8.241812217086,-3.91801061187703,0.565393053099547
1594,1594,1,1,-0.176414645514768,-11.9860405290073,2.58001179930988
1595,1595,1,1,-2.64385602573427,-0.734474190909915,6.66364777703282
1596,1596,1,1,-2.60483795345922,6.76838340027691,-4.14740114331876
1597,1597,1,1,-2.24696043497742,-4.49515668331855,5.44247189619077
1598,1598,1,1,4.04633586422397,4.47292349798972,0.116732053990227
1599,1599,1,1,2.68452031493409,-4.53940247565863,2.20447090704918
1600,1600,1,1,-1.15091049129422,3.44297634177772,1.20242719608428
1601,1601,1,1,-2.77489218684796,-1.61850518111111,-3.69839986170169
1602,1602,1,1,0.823730564925702,3.22341614715432,-1.75500719707374
1603,1603,1,1,-0.129927513276103,-1.02943970153931,4.87937469808929
1604,1604,1,1,-2.31485585032807,-2.76125938477532,-8.21359761603113
1605,1605,1,1,-9.25996943844856,-0.743571990733612,-0.857752831029765
1606,1606,1,1,-2.66820918824995,-3.14807213322205,-1.27443227328325
1607,1607,1,1,1.66412862561046,0.488836948319044,2.22900016902802
1608,1608,1,1,-2.3109756202213,-2.22986527522842,-2.48973744659386
1609,1609,1,1,-5.27016328151517,1.36487195748341,1.97557640909449
1610,1610,1,1,-1.57247351136058,-0.613889047200251,-2.91982107508328
1611,1611,1,1,3.51729696193689,-5.20073251567743,-2.36063054058536
1612,1612,1,1,5.20498272866189,3.48634962155715,0.266940432508349
1613,1613,1,1,-0.00182626066862504,1.70182661409068,-0.456524530528991
1614,1614,1,1,-1.89771234872617,0.532953091492451,4.20909987960866
1615,1615,1,1,2.87487067079458,-3.49390352263845,-3.14855925772644
1616,1616,1,1,3.81496929727632,6.28071129036217,0.760510605467804
1617,1617,1,1,4.79181212147971,-0.633422332951447,-4.64224821198382
1618,1618,1,1,0.550771474685455,-6.41522844622395,-6.31367670974968
1619,1619,1,1,-1.82711269733653,4.77297330395193,1.82857764180841
1620,1620,1,1,-0.967936016591147,-3.7513719922931,-4.820240539969
1621,1621,1,1,-6.8597166811152,3.21235802305567,3.171785721075
1622,1622,1,1,-2.64348336012898,3.29407115142364,-2.05665547226149
1623,1623,1,1,1.19753069042183,2.07279858013024,5.60233681113231
1624,1624,1,1,0.766063252806037,-7.81305825247289,-2.29937070236358
1625,1625,1,1,0.511102607706096,-4.29972406404827,-2.19359611080459
1626,1626,1,1,4.68247572829735,6.1120114937435,-0.16511792869731
1627,1627,1,1,-7.99809559892398,-2.16137617437092,-0.780972701763976
1628,1628,1,1,-1.51070398072082,-3.86701417530624,-11.0407144985765
1629,1629,1,1,4.29409877618136,-1.5171268820108,-1.01205780245701
1630,1630,1,1,1.71959494319508,-3.6878879316337,11.9281238067849
1631,1631,1,1,-2.99960014740703,-2.46097402411462,-2.68598336568031
1632,1632,1,1,-6.08564094476107,6.63566586711094,8.32884668376122
1633,1633,1,1,-4.2736043102192,0.753435371554657,3.503621324147
1634,1634,1,1,4.70793801640352,-0.1578600780986,2.79404778849694
1635,1635,1,1,2.52179185685316,-0.140644738832999,-2.03372621780975
1636,1636,1,1,-5.99031426638697,-7.10321971938439,-3.3198724150594
1637,1637,1,1,-1.92756146469125,-2.27946471644158,3.26170591835891
1638,1638,1,1,1.98832666297818,6.68594605380064,0.868665586797702
1639,1639,1,1,-6.39576167664969,-0.593300947441215,3.86122365782262
1640,1640,1,1,3.87566299337518,-0.410087593777398,-7.54044675634933
1641,1641,1,1,2.27298331305149,-9.03572787146305,0.334266547040492
1642,1642,1,1,-9.47807155267367,-3.06583231678888,1.24510410402483
1643,1643,1,1,-3.59495657370103,0.582698652230136,1.10691983942289
1644,1644,1,1,-4.24890333879373,3.71991297518952,-0.080879576930404
1645,1645,1,1,-9.20544991998899,-0.628951146070928,-6.37288961456964
1646,1646,1,1,0.0149640112373538,1.9254012310459,1.18027570132153
1647,1647,1,1,1.17200211836091,-3.19825569405648,1.57795289161307
1648,1648,1,1,2.17560915267623,-0.982080985400206,4.5069074801728
1649,1649,1,1,3.12549709099725,6.9661663787797,6.70068778017788
1650,1650,1,1,5.17935394554634,5.08759651025311,2.52613800173094
1651,1651,1,1,3.18340883178427,-1.38456780648644,-1.98702478153151
1652,1652,1,1,-4.79394441963457,-0.745476356961643,-2.1061793437615
1653,1653,1,1,-0.708894620637862,-3.53627508302198,6.95267891574213
1654,1654,1,1,0.0737448417895609,1.9778852106964,0.71437166061687
1655,1655,1,1,-3.39372774354362,-2.45033484533336,-1.97006830194075
1656,1656,1,1,6.51039413216354,8.87366676924928,3.00382756267918
1657,1657,1,1,6.51168283586671,0.827763374048934,-2.98097370927765
1658,1658,1,1,-5.55543131379538,-1.43797996471488,-1.21972361286835
