FID IID Inter Inter_miss Tidyness Happy_camper Like_of_levis abcd_site
1066 1066 1.0 1 -4.87542208510183 4.1319868163725495 11.9441028219206 1
1067 1067 1.0 1 0.9593520649352141 6.75795968965568 -0.739060289718667 1
1068 1068 1.0 1 2.09670334075355 3.7715898989316203 -1.9681125916680902 1
1069 1069 1.0 1 5.15802794787116 -8.625133377724099 12.7059750922362 1
1070 1070 1.0 1 -0.5860827559290289 -7.44414435750526 2.06780175062981 1
1071 1071 1.0 1 -1.61792322292329 -0.592474347488171 3.53808960535686 1
1072 1072 1.0 1 7.051924789803281 -2.9733751510526205 1.24919095266363 1
1073 1073 1.0 1 0.87631536210087 -4.47535257574944 1.68103617906708 1
1074 1074 1.0 1 0.25968392728906503 3.31837401726255 0.314227161647618 1
1075 1075 1.0 1 0.647702941823711 1.63353631238992 -0.559438448056352 1
1076 1076 1.0 1 -5.52116800419792 -3.11090475347307 2.38755221050312 1
1077 1077 1.0 1 -4.27969924602556 -1.22856988297013 -0.208728937540933 1
1078 1078 1.0 1 -1.01001572828022 1.3902788724257702 1.74086986564017 1
1079 1079 1.0 1 -3.52687961460332 8.3627432057989 0.383443191934219 1
1080 1080 1.0 1 2.83861216180456 3.40835897728506 -2.20633515349835 1
1081 1081 1.0 1 -1.51614971846025 0.564204879875541 1.86959475646319 1
1082 1082 1.0 1 6.12876431186571 0.690750470818227 -1.62400609633145 1
1083 1083 1.0 1 -9.501446684020259 4.415592041597691 -8.62254792202014 1
1084 1084 1.0 1 -4.14737172619916 -1.2260324732633998 5.37045308833513 1
1085 1085 1.0 1 1.38777940608786 -1.65518324986024 3.89543760856718 1
1086 1086 1.0 1 2.19207087599115 -1.07643118033187 1.86685945604255 1
1087 1087 1.0 1 2.27954066346356 -0.46382432796994894 -0.8229423968328009 1
1088 1088 1.0 1 -7.116156299387231 -2.3832112793528903 2.03753911044359 1
1089 1089 1.0 1 2.31452760619164 -1.48394946735813 -1.82008296309807 1
1090 1090 1.0 1 3.7894351328581806 3.6855913813582903 -4.45083717816741 1
1091 1091 1.0 1 0.229932851528555 1.4010223181736399 2.00400615860683 1
1092 1092 1.0 1 1.71297709694274 1.96507290252211 -2.14197342079088 1
1093 1093 1.0 1 1.2088490462613402 1.9959558287708798 -4.1070010164747 1
1094 1094 1.0 1 1.87249775279682 -4.1022135579547 -6.29372198300853 1
1095 1095 1.0 1 -4.37646440785039 -1.47276000429247 0.4612114296032679 1
1096 1096 1.0 1 0.0786309417753695 -8.540371358968299 -3.74213846664357 1
1097 1097 1.0 1 -2.78719918698174 -0.238822909346583 0.9692403637343259 1
1098 1098 1.0 1 -4.41857523100138 5.24933509980803 3.1612303805963395 1
1099 1099 1.0 1 -2.10868621126101 0.0104988530219377 -3.3266116715487004 1
1100 1100 1.0 1 1.3811292763296301 8.03856008116373 0.8068778459301921 1
1101 1101 1.0 1 -0.147759400193692 0.6457693584006539 2.34312738725981 1
1102 1102 1.0 1 5.82849974617465 0.70618870841576 2.91279369084611 1
1103 1103 1.0 1 0.405331576916486 3.7874981530112004 1.0116839537204598 1
1104 1104 1.0 1 -3.3084592217938704 3.4815548853599703 0.682339449905006 1
1105 1105 1.0 1 -4.69777658228383 2.7949002360183104 -11.1107826894076 1
1106 1106 1.0 1 -1.49641400759621 -2.7036534033058 4.91320761955738 1
1107 1107 1.0 1 -6.06183575176892 1.92581669292229 15.9662132705113 1
1108 1108 1.0 1 -1.9329925511550001 -0.595942180650333 -0.70598071791201 1
1109 1109 1.0 1 2.3749001945798196 -6.18730762928365 -0.31247153984123305 1
1110 1110 1.0 1 -6.78471740262747 1.03242134585513 -3.29540511813344 1
1111 1111 1.0 1 -5.31109454066563 -3.45612900689439 -2.338125918586 1
1112 1112 1.0 1 2.2537867909911697 -2.6028488326203103 -6.176788485923611 1
1113 1113 1.0 1 -0.5078885940502971 -8.88077511816111 -2.83226881536166 1
1114 1114 1.0 1 1.89866762412694 -5.3567335271123095 -1.78936766935206 1
1115 1115 1.0 1 -0.804355701259065 0.0213246665024593 0.905500988616313 1
1116 1116 1.0 1 -0.306421908683604 1.79617802201777 6.02672554937727 1
1117 1117 1.0 1 4.85565369273252 -3.82316356188267 9.563235824517198 1
1118 1118 1.0 1 2.73377973846708 0.645815197766809 -7.4831480437646904 1
1119 1119 1.0 1 -4.5132243680515 0.622253905592618 -2.73096066047513 1
1120 1120 1.0 1 -1.10441153009296 -5.58578470954229 1.51626218285542 1
1121 1121 1.0 1 6.43139315433035 1.6416388866765401 2.6390602006937702 1
1122 1122 1.0 1 1.98944717433004 0.157411322193096 0.3790530954682 1
1123 1123 1.0 1 1.7091416586992902 -6.5468643157627096 0.99557559681308 1
1124 1124 1.0 1 1.6982058459288303 -3.08824266027758 9.19753948828321 1
1125 1125 1.0 1 3.61915481597506 -3.1044711845566 2.07037946294119 1
1126 1126 1.0 1 -2.4990737851747005 9.07822609915559 0.577288247388744 1
1127 1127 1.0 1 2.50619666398225 1.59007747205221 2.4003333353153704 1
1128 1128 1.0 1 0.40663724084194397 2.89541425800265 -11.2306460818041 1
1129 1129 1.0 1 -0.7163845062528029 -6.08825470958081 -0.353230712618315 1
1130 1130 1.0 1 2.4986673103978596 -1.1859611389251201 -1.86206505387544 1
1131 1131 1.0 1 -3.0782137628194497 3.5137197626760095 -0.17797815015607898 1
1132 1132 1.0 1 -3.2431295354643397 1.4656772436790702 0.572189094586404 1
1133 1133 1.0 1 2.0543113814726297 -2.3013148076898102 7.44178929228271 1
1134 1134 1.0 1 -1.28079444681082 -3.31964992573037 -0.310096634650158 1
1135 1135 1.0 1 3.34229602236333 -4.87278120263066 -6.16086352818945 1
1136 1136 1.0 1 -2.4977751090882703 4.0839017929058095 1.01090699310408 1
1137 1137 1.0 1 -0.49083378086939394 -0.8809047205679008 -3.37494962602167 1
1138 1138 1.0 1 -2.4256747581151603 -1.0778193542777 0.631111811385566 1
1139 1139 1.0 1 3.57937246993234 5.751396961163289 -4.6879461874939805 1
1140 1140 1.0 1 6.87590233573342 -0.8938645488906509 4.16755726591969 1
1141 1141 1.0 1 -8.20907220182955 -0.0100531342762893 -4.0987355186485 1
1142 1142 1.0 1 8.038102401931981 -5.4304970535558 4.40271242465128 1
1143 1143 1.0 1 4.54095519338597 3.1894691901986403 2.09550876630907 1
1144 1144 1.0 1 -2.0710306178606297 -3.06753255927096 -1.49915761703875 1
1145 1145 1.0 1 1.11360646538057 -5.3527429706413 -4.17672741601212 1
1146 1146 1.0 1 -3.03828672575832 -5.1625591672223 6.819308555519999 1
1147 1147 1.0 1 8.55170164268028 6.476787974806499 -2.61191654230148 1
1148 1148 1.0 1 -2.8759136741912203 -3.69901955809883 -3.8444687428054305 1
1149 1149 1.0 1 -3.2266741173085296 0.911171316280638 2.50380241466132 1
1150 1150 1.0 1 -2.07632488445195 -0.876095872490816 4.11653195352906 1
1151 1151 1.0 1 -3.51835851165707 5.2237700735561505 2.12546285699641 1
1152 1152 1.0 1 2.6691055157728902 -1.2959604790230301 7.19149892355639 1
1153 1153 1.0 1 -3.28920016664492 1.45626599391494 3.8099360871773795 1
1154 1154 1.0 1 2.016635850107 6.586859608454359 -5.42299260753925 1
1155 1155 1.0 1 6.74051640091554 1.28578159611008 4.21888686884542 1
1156 1156 1.0 1 1.56669007338871 0.41262618334640205 1.23215371645874 1
1157 1157 1.0 1 0.29189783878891307 -5.33497459158866 -6.43141889806471 1
1158 1158 1.0 1 -9.80512616575441 -4.49604660852217 -6.85454239493308 1
1159 1159 1.0 1 1.7126869053274798 3.98016711242256 -2.2765689658789103 1
1160 1160 1.0 1 2.01072614976849 1.4426933688685 0.530849496334885 1
1161 1161 1.0 1 5.14218591504245 0.0804438576780304 2.46907595924944 1
1162 1162 1.0 1 14.2357248281109 0.267227441028827 -4.07805006118016 1
1163 1163 1.0 1 -4.37771420606822 2.17101390316095 3.5934002521580695 1
1164 1164 1.0 1 -6.335402999582469 3.77245706027439 3.4520378818564303 1
1165 1165 1.0 1 -5.26469418883021 5.30911959781279 -1.2172647082072499 1
1166 1166 1.0 1 -1.02852316331104 -2.12915134236063 -1.74073403236159 1
1167 1167 1.0 1 -2.11674145541358 -1.30116807423078 0.0105857551951795 1
1168 1168 1.0 1 -1.09942943716685 -0.0871702588835969 -1.20733685770296 1
1169 1169 1.0 1 -2.9631386859543802 -1.4001585892568702 6.76010461700847 1
1170 1170 1.0 1 2.9863877091328597 -3.53047318507581 4.9034600074138 1
1171 1171 1.0 1 5.723979206852911 3.2187552016057097 2.5789555915010296 1
1172 1172 1.0 1 -2.13749956546947 -4.57569005298958 -0.46068289358303705 1
1173 1173 1.0 1 0.483059374681656 -3.1947403558444702 -1.94144317695954 1
1174 1174 1.0 1 4.70179354859521 1.68144906533059 4.85639435893649 1
1175 1175 1.0 1 1.5255234006391103 2.7650714791449498 0.304574014632159 1
1176 1176 1.0 1 -2.44356067268961 -0.653521983887076 2.2684601875847403 1
1177 1177 1.0 1 2.95879871937602 -3.57047284778633 -2.95217551238989 1
1178 1178 1.0 1 -2.41076463228706 -0.8395041709894119 1.38187178261298 1
1179 1179 1.0 1 5.77266821515421 -6.21676607003863 3.65518096180102 1
1180 1180 1.0 1 3.23344504027816 0.678704794196935 -0.257799528414494 1
1181 1181 1.0 1 -2.12372645392222 1.58163294837144 -2.7243681490255693 1
1182 1182 1.0 1 0.866669925811765 3.9925428237829195 2.44016489440639 1
1183 1183 1.0 1 -1.35374887669411 -10.665185605130599 2.64778644157732 1
1184 1184 1.0 1 4.78410787531055 4.40952051263736 4.20507457779287 1
1185 1185 1.0 1 -10.1312698190947 -0.6872971199585288 -1.12779471407626 1
1186 1186 1.0 1 3.0332034074906598 4.26195023200684 1.63206835478535 1
1187 1187 1.0 1 -4.03235931018654 0.700728934495726 3.22361853123155 1
1188 1188 1.0 1 -2.3150731741614 4.29420637662607 1.2205345102446101 1
1189 1189 1.0 1 1.9055558958135101 0.20912337833265 -10.209803893107699 1
1190 1190 1.0 1 -0.32122029236659805 3.08440999079785 -0.24737116606752202 1
1191 1191 1.0 1 0.606066594316302 -5.38161211126487 -0.0033266242621479802 1
1192 1192 1.0 1 -6.934897962825249 -0.87968851565277 -0.34432595468536 1
1193 1193 1.0 1 0.8038694966430859 6.83212434200585 -2.51520479998148 1
1194 1194 1.0 1 -2.7323970900305294 -2.4727762099465798 -6.73789379248861 1
1195 1195 1.0 1 5.16708414328992 -7.23632870663536 -5.34773623225614 1
1196 1196 1.0 1 0.0235187504242852 -0.24738890648579 6.06661161191516 1
1197 1197 1.0 1 -0.11995390260092698 -2.68931067181396 -6.60218452982976 1
1198 1198 1.0 1 -8.366111250218019 -0.8146938413100759 4.91119761963942 1
1199 1199 1.0 1 4.418914632219731 2.5337191844387 5.83611262234216 1
1200 1200 1.0 1 -5.18675234952071 2.05840835688795 0.9707195652988629 1
1201 1201 1.0 1 7.63921325362183 2.9144089955757004 -2.81594554227369 1
1202 1202 1.0 1 3.2812595123398 1.0478691015844699 2.13004036332467 1
1203 1203 1.0 1 6.51935320109167 2.6015601540253703 -1.38795113634048 1
1204 1204 1.0 1 0.524374674864551 2.12485992743029 4.24391994706456 1
1205 1205 1.0 1 0.0253914128086737 2.4034000463686 -0.31882020427963204 1
1206 1206 1.0 1 9.734501433310982 -2.22439983163721 -0.15206939605158803 1
1207 1207 1.0 1 2.70996975219869 -6.8882305164760105 -0.0695415612323573 1
1208 1208 1.0 1 4.58023717453583 0.8295711577776759 1.0865785486509498 1
1209 1209 1.0 1 -2.8518244986552594 -4.46448439322587 -3.2494411021832503 1
1210 1210 1.0 1 -0.512540330616678 -0.5806531400128161 -2.60246205876281 1
1211 1211 1.0 1 -7.168325704789551 -3.30741245089202 -0.8971984883232741 1
1212 1212 1.0 1 -1.8786456479603602 0.0275081873440732 -2.58121851006429 1
1213 1213 1.0 1 1.04001262208953 5.2811406286157 -3.4063785428992497 1
1214 1214 1.0 1 1.60653929622192 3.3392558913647097 3.86420386551262 1
1215 1215 1.0 1 0.12533902039317402 0.1366715372741 1.02219599947943 1
1216 1216 1.0 1 -2.79318034242554 7.70708117726459 -5.512714561575089 1
1217 1217 1.0 1 3.6270045354837994 -1.16209638834697 4.7084209017056695 1
1218 1218 1.0 1 0.6354597824603061 -2.9302486731818504 11.5064257721906 1
1219 1219 1.0 1 4.28423254063392 -0.492118743874368 7.0909979706412605 1
1220 1220 1.0 1 -0.484898837330901 -8.24660060838002 0.921621875936892 1
1221 1221 1.0 1 -0.5504266163401171 4.05044564814653 -2.04615520608973 1
1222 1222 1.0 1 -2.57367807836696 -3.05700735822277 -0.553226208037414 1
1223 1223 1.0 1 -4.52191530852511 -2.2655570125617404 4.0194819036327 1
1224 1224 1.0 1 4.91753742952965 0.0642762643877741 -0.910900491991854 1
1225 1225 1.0 1 1.63650639210942 -0.526454287270033 3.2287042595768396 1
1226 1226 1.0 1 -0.519007213045749 -7.417663115260309 0.9423221891665201 1
1227 1227 1.0 1 1.9755527676798001 -2.71371177331263 -7.10200309573166 1
1228 1228 1.0 1 -0.022400042025028998 -0.851832120755164 0.744198206161063 1
1229 1229 1.0 1 -2.0022922247441 0.217910313123286 1.32915102745226 1
1230 1230 1.0 1 3.68282660992262 0.994210243856917 -0.676755488286545 1
1231 1231 1.0 1 1.81545955027053 0.845609314987252 0.832152106944288 1
1232 1232 1.0 1 -3.4410836169549706 -2.57081926940017 0.423518624475589 1
1233 1233 1.0 1 0.363256785290822 6.41141679412207 1.4366344136457199 1
1234 1234 1.0 1 5.4830563321706 -1.6007179787429802 3.0312074199767203 1
1235 1235 1.0 1 2.08378839286077 -6.225341881367 0.16983316764931303 1
1236 1236 1.0 1 7.06750808850567 0.449561757600609 8.34298531001529 1
1237 1237 1.0 1 -0.3589134125272 -4.57474730754117 0.903269791288104 1
1238 1238 1.0 1 1.31207390548113 4.71440024702806 4.952859421206321 1
1239 1239 1.0 1 -4.44320140294291 1.93247876443037 1.72047175409307 1
1240 1240 1.0 1 -6.10408510431942 -2.52803900514139 1.4086110944137902 1
1241 1241 1.0 1 -1.10795100234119 5.89779046822718 -2.74765314607871 1
1242 1242 1.0 1 8.02179336644932 -2.2824815691552702 -2.57337330455096 1
1243 1243 1.0 1 3.20999737491325 0.73785818941679 -1.1901814776148998 1
1244 1244 1.0 1 -3.76890747377012 6.11028816839257 -5.57107870095438 1
1245 1245 1.0 1 -4.30229231585394 -2.8798438108037203 1.8880536181813201 1
1246 1246 1.0 1 -0.530355470342796 -0.405810893818689 0.693221530997772 1
1247 1247 1.0 1 -0.0366136427451944 7.44473789274681 2.73099036174596 1
1248 1248 1.0 1 1.3811923219280702 -2.14084560036699 -0.0521052677236112 1
1249 1249 1.0 1 -3.0727298172998303 2.9610397782901696 2.7561937800312997 1
1250 1250 1.0 1 3.03177283223836 4.21541015619585 -6.85468550646438 1
1251 1251 1.0 1 4.66314547057683 -0.00685439113038857 0.497098663225656 1
1252 1252 1.0 1 -2.9842705858442495 -2.6525401770009305 -4.72332857648216 1
1253 1253 1.0 1 2.8873444929517595 3.2098653626500697 -2.3555463916440402 1
1254 1254 1.0 1 -5.31416677706564 4.22702116418213 4.03596823735724 1
1255 1255 1.0 1 4.2794443388944305 2.94812667829671 -2.92782144387448 1
1256 1256 1.0 1 1.60317890518013 0.231091396992818 -3.53686323057081 1
1257 1257 1.0 1 0.41423560214889205 -2.11449020264341 3.85554084038033 1
1258 1258 1.0 1 4.52752304237778 0.822669905472636 -5.67583943395074 1
1259 1259 1.0 1 0.836846333297535 -0.0317209409665256 -3.0242869464548905 1
1260 1260 1.0 1 -3.2465608933039 -5.4514811148055005 3.11327643185011 1
1261 1261 1.0 1 4.32035351308566 1.25750626592651 -7.018233923167009 1
1262 1262 1.0 1 1.9312316952623103 -3.88942413448381 -3.69989665855876 1
1263 1263 1.0 1 -3.08250836673015 10.355479734485199 -0.17319156123897 1
1264 1264 1.0 1 0.56167347128856 6.08538009232334 1.49947693000907 1
1265 1265 1.0 1 1.1849929488525 -3.04087512832884 -0.40740363440732 1
1266 1266 1.0 1 -3.6363411591607098 -3.4828907877160096 -8.3504287514629 1
1267 1267 1.0 1 1.14509864029257 -3.3867886891455496 5.12208742029511 1
1268 1268 1.0 1 3.2142791961397403 -0.46367133246000203 -2.7881016588749903 1
1269 1269 1.0 1 -2.3862934180527904 3.1037513183509 0.548107167147858 1
1270 1270 1.0 1 0.44520028219557894 -2.04712649740036 -0.8831343481649871 1
1271 1271 1.0 1 -1.53283940571069 1.5799326585253 1.1098192723198501 1
1272 1272 1.0 1 1.16403137220839 6.1079210960523405 -3.69838466341789 1
1273 1273 1.0 1 -9.09358543312363 2.09249801266721 6.3382954870434 1
1274 1274 1.0 1 -0.39337248344817205 -4.08464968535151 0.10297418882024499 1
1275 1275 1.0 1 -3.02060351736484 -0.44598975846795397 4.2772761149146605 1
1276 1276 1.0 1 -4.15987855177855 -6.981594256604099 -2.78362496962769 1
1277 1277 1.0 1 -2.4744041460194905 0.40384511544196294 0.696743010028353 1
1278 1278 1.0 1 2.51164161529291 -0.9735887475653109 -2.01640790622423 1
1279 1279 1.0 1 1.0608066744870999 -3.0063610112153705 -7.775952552115361 1
1280 1280 1.0 1 -2.9304772681940094 2.35880329282852 -2.4234993048017 1
1281 1281 1.0 1 -4.51017583552707 1.9518713277242 5.18828869911766 1
1282 1282 1.0 1 -5.35488269213519 -6.99944390170583 0.169799567957572 1
1283 1283 1.0 1 -9.52108552208628 -1.55780829665885 -3.7624156964443203 1
1284 1284 1.0 1 0.83415004815438 -5.650447791839019 4.36957335887882 1
1285 1285 1.0 1 -5.38213780444122 -2.71144403146618 2.52944125095352 1
1286 1286 1.0 1 2.84723289809129 4.1478487466835805 -4.1775330888777 1
1287 1287 1.0 1 -6.0062448284902095 3.36353316185517 1.7921977209098 1
1288 1288 1.0 1 0.20508684657021697 -5.4379002497465505 3.48317260234725 1
1289 1289 1.0 1 2.17148843632072 4.99182205778054 0.7353132971029441 1
1290 1290 1.0 1 -2.24384044293934 1.34318303891734 0.675574176771358 1
1291 1291 1.0 1 -4.05153149163032 7.99648777774933 -6.26868348543753 1
1292 1292 1.0 1 -5.79326423501277 -5.68826988307354 3.04482352228587 1
1293 1293 1.0 1 -0.322742284542611 -5.666133120012961 -2.3441139321884705 1
1294 1294 1.0 1 6.152828490243219 -0.606472959688516 -3.1607482781008103 1
1295 1295 1.0 1 3.5706206850723796 -1.3915669446136298 -0.311429661215385 1
1296 1296 1.0 1 3.89762682240547 -0.15316027728724801 -1.81201780777856 1
1297 1297 1.0 1 2.7808963853308097 -0.9570699100185279 -4.83605227199587 1
1298 1298 1.0 1 -5.42358158224954 0.08985686844650502 1.8455738335209702 1
1299 1299 1.0 1 -0.46154603959399393 -2.3170175242450295 -1.84520417234464 1
1300 1300 1.0 1 0.478778285835506 -3.1361278090532405 -4.037204284286971 1
1301 1301 1.0 1 -0.596177521442627 -0.27076165646874695 4.74517047877615 1
1302 1302 1.0 1 -7.61340026311638 3.59540738655544 3.9946883049024 1
1303 1303 1.0 1 2.83133139474042 0.87658735847376 -2.0972707224699096 1
1304 1304 1.0 1 1.8316644764087702 -3.00795177479469 6.027538016078959 1
1305 1305 1.0 1 -4.82920100517942 2.83322655061266 1.02071046757055 1
1306 1306 1.0 1 0.21811614314013802 2.84683799400135 3.74863195456016 1
1307 1307 1.0 1 1.4064871385846 -0.596784147184154 -1.2914375437525099 1
1308 1308 1.0 1 -4.4365935744412806 -2.58654505845032 3.52768000198533 1
1309 1309 1.0 1 2.52294898270971 -3.74349166920969 -9.02609202414097 1
1310 1310 1.0 1 -6.101696908019901 0.197074614007557 -4.03285243226085 1
1311 1311 1.0 1 1.89428068855428 6.47756846702695 3.2591765758574103 1
1312 1312 1.0 1 1.4319063953446 8.41305986322183 2.67581288970657 1
1313 1313 1.0 1 -4.57028537595612 5.21630744574375 -3.24220514156685 1
1314 1314 1.0 1 7.9793256598290005 0.160755863968349 0.33016555688725896 1
1315 1315 1.0 1 0.993257752466822 -3.0977199968194 7.478259796297211 1
1316 1316 1.0 1 -6.02695083671853 -0.0520720007257155 6.09308361299394 1
1317 1317 1.0 1 0.941771393144764 0.916203789218415 2.81026624523789 1
1318 1318 1.0 1 3.1208693042030604 3.4838591909279 -0.0837700478028195 1
1319 1319 1.0 1 -2.3644238382622 5.7857642490596195 2.19764406685108 1
1320 1320 1.0 1 3.11049991330759 1.0245668945973399 -5.44268857606645 1
1321 1321 1.0 1 3.49883118058183 6.55489893420453 4.64935853163636 1
1322 1322 1.0 1 3.62121559329739 1.3453939692449999 2.9944632750627 1
1323 1323 1.0 1 -4.48194223260496 -3.92748060903898 -6.66914458885109 1
1324 1324 1.0 1 -0.794644637125585 -2.60566570344604 2.59410300926492 1
1325 1325 1.0 1 -1.4156887447171 7.4730108430355005 -0.311210196617049 1
1326 1326 1.0 1 2.01649884111126 6.596352883581719 6.825307012648199 1
1327 1327 1.0 1 -2.29409835552115 -1.76709429420654 -5.489058318098401 1
1328 1328 1.0 1 1.0031455470078698 5.41224191779341 -8.77299514982719 1
1329 1329 1.0 1 -1.40528080095226 0.371115550018869 4.3233815972441 1
1330 1330 1.0 1 0.06179281908975401 -0.6731986843360039 0.0859270232555162 1
1331 1331 1.0 1 1.0434406320257 1.2312405006351101 1.1433054714584598 1
1332 1332 1.0 1 3.11046160120799 1.4059548442198 8.94820310661796 1
1333 1333 1.0 1 -5.854036955096941 0.28694337879337395 -2.5016662873061697 1
1334 1334 1.0 1 0.00292588480655737 2.93465999097138 3.6565690079722204 1
1335 1335 1.0 1 -0.632651570675885 -1.31859338198575 -6.06556863499869 1
1336 1336 1.0 1 7.8287068476332 -0.85807489105619 -4.64500332031258 1
1337 1337 1.0 1 3.24113413201699 1.4019739890663898 -2.76299241645698 1
1338 1338 1.0 1 2.8665251277288504 -0.227955008918248 -3.35165924175309 1
1339 1339 1.0 1 1.66155041966845 3.9834281719587703 -5.7988050976605 1
1340 1340 1.0 1 0.41446556934143797 -6.6749707528126505 2.07600676007464 1
1341 1341 1.0 1 -3.09830416012518 -0.558841573600536 -4.99398112235827 1
1342 1342 1.0 1 2.15288298070752 9.53801044672072 -2.7242832099443595 1
1343 1343 1.0 1 -1.1431326812733 -4.0383038647584 -1.6690588614321598 1
1344 1344 1.0 1 -4.88455444505731 4.30957164636425 -1.4873202955083 1
1345 1345 1.0 1 -2.08433911935471 -4.26394480225043 0.0558590989680785 1
1346 1346 1.0 1 4.640687421038731 0.858936962841118 2.7558131715253595 1
1347 1347 1.0 1 1.02204512477073 -0.517856507862706 -4.6613265067048 1
1348 1348 1.0 1 -6.8229795077495705 1.8403629772397598 -8.01937122589396 1
1349 1349 1.0 1 -4.25914794326109 -4.3551736681080495 1.12668248520955 1
1350 1350 1.0 1 8.51797906197636 -2.46908632789 5.31828221002934 1
1351 1351 1.0 1 1.3641622641087099 -1.9494306174360503 6.10928269511046 1
1352 1352 1.0 1 -1.79025360599964 3.07176367836256 -1.05918697695111 1
1353 1353 1.0 1 1.53624886132545 4.31328846606391 3.6349136262460298 1
1354 1354 1.0 1 -3.37467784263507 -1.76762274084284 1.5285364015527498 1
1355 1355 1.0 1 -2.35955908110182 -8.364797119926 -0.14300781486599098 1
1356 1356 1.0 1 -1.7551864934312702 -4.98518217912476 0.8458683049507121 1
1357 1357 1.0 1 -2.67810613220971 3.0982343015393696 -11.849157212462801 1
1358 1358 1.0 1 -9.44352406816084 2.01544343414636 3.9806470918587404 1
1359 1359 1.0 1 6.47078293846109 -11.551453103664999 -5.898867303146559 1
1360 1360 1.0 1 -3.6737412937050404 -2.54254878130864 -0.7722840914257769 1
1361 1361 1.0 1 -3.49338218695251 5.20831696999237 0.180372610818112 1
1362 1362 1.0 1 7.89742838812166 -2.43123935551625 2.37947170311146 1
1363 1363 1.0 1 -1.84919140210336 -1.24817913862289 -6.69683697721192 1
1364 1364 1.0 1 -2.28082261877685 -5.45385414341815 0.708298512145773 1
1365 1365 1.0 1 2.65226066023685 -3.84329726957524 -1.09769766286078 1
1366 1366 1.0 1 -3.63614885415267 1.7208922760172098 5.83676427850595 1
1367 1367 1.0 1 -2.9067961146090604 -2.71206526948109 1.54725543306163 1
1368 1368 1.0 1 -2.60634311783771 7.355418993614499 -2.18828037841058 1
1369 1369 1.0 1 1.11868374183797 2.4075985863274703 -2.18324657530993 1
1370 1370 1.0 1 -1.11453557112763 -6.23466023491754 -1.7294970731052601 1
1371 1371 1.0 1 -2.3262088279405497 -2.08937845595285 -3.8569303694122796 1
1372 1372 1.0 1 -4.1313114973887 1.09389498471933 3.46550478142496 1
1373 1373 1.0 1 -3.08271027846765 -0.0966406410692516 -1.0967094632277299 1
1374 1374 1.0 1 0.481033034089647 8.91462733216386 3.70480466054111 1
1375 1375 1.0 1 -0.0712209061086887 -0.549216600425841 4.8225022735529 1
1376 1376 1.0 1 2.7158835383682502 0.0425759185388176 -0.5698057344072099 1
1377 1377 1.0 1 0.44227211104668396 -1.7528625381645502 -3.65599691989487 1
1378 1378 1.0 1 -0.34140024759925897 -0.119094516489166 -2.52898120683645 1
1379 1379 1.0 1 -7.96218959243847 -1.08055705835302 3.7486312207185 1
1380 1380 1.0 1 2.63031959605185 2.50238187873606 2.7680401570188398 1
1381 1381 1.0 1 1.4992595935416002 -0.234385924583668 -4.54340406875798 1
1382 1382 1.0 1 -0.96430401857499 3.21327980787863 6.0813620189084805 1
1383 1383 1.0 1 2.55742739881386 -3.2163648823701 -4.46390792196076 1
1384 1384 1.0 1 0.0747074825528829 -2.8192562605406897 -5.88795403159844 1
1385 1385 1.0 1 -4.7539702084533895 5.4575133489017205 12.0844254008755 1
1386 1386 1.0 1 -0.284577312439023 4.806635686063269 -8.289754606701441 1
1387 1387 1.0 1 7.4265012943433 -0.0455744096743812 -4.60245824155355 1
1388 1388 1.0 1 -0.96997721978637 -11.3045396790986 -2.76992533185452 1
1389 1389 1.0 1 -4.35079454793318 0.40257860300945403 3.4475701896796 1
1390 1390 1.0 1 2.04280800544041 -0.64966537435971 3.86921904558716 1
1391 1391 1.0 1 -5.687720302299759 4.846599622864071 -2.51422309021621 1
1392 1392 1.0 1 5.9185289369678 2.17238427792325 -0.9440001127705381 1
1393 1393 1.0 1 5.11847546419892 0.787141822843369 2.41981540696464 1
1394 1394 1.0 1 0.172357327197573 0.28899908227312604 -5.46233165353011 1
1395 1395 1.0 1 -8.24500981106964 2.9035116512807595 1.23313600766305 1
1396 1396 1.0 1 1.3467685396856202 6.0797419991624295 -3.3430427397567404 1
1397 1397 1.0 1 -4.70496779399637 -4.876382424347639 4.158179966264029 1
1398 1398 1.0 1 -7.7386612994221995 -2.66554447052913 -2.78095671724295 1
1399 1399 1.0 1 -1.93347972154754 13.2499092294891 -4.03536768806873 1
1400 1400 1.0 1 0.8302772783153342 -5.05448776671396 -0.323942507606987 1
1401 1401 1.0 1 1.5942000520045803 5.414016908348089 -0.32208082168130103 1
1402 1402 1.0 1 -3.6045310823723797 -1.74825269064452 4.85314107407683 1
1403 1403 1.0 1 -0.7393550849610491 -0.40251555497906605 -2.21926480923733 1
1404 1404 1.0 1 6.576384080956419 -0.499133289673595 3.9411979375352204 1
1405 1405 1.0 1 -1.44408410297622 -1.7371048192256298 2.1543872485066102 1
1406 1406 1.0 1 -1.3766752826762398 -2.24689841843771 1.07376357079339 1
1407 1407 1.0 1 3.28885864270533 1.52461700581105 1.85655149120314 1
1408 1408 1.0 1 5.01426798589642 -0.577404395403178 -0.473169953142116 1
1409 1409 1.0 1 3.42832734345126 2.20541490340119 0.136938147181607 1
1410 1410 1.0 1 -6.67888521223303 1.1832138174861202 -2.84483606501678 1
1411 1411 1.0 1 2.81646457445347 -1.07524632526722 -6.853504932160639 1
